NID,CCN,REPORTDATETIME,SHIFT,OFFENSE,METHOD,LASTMODIFIEDDATE,BLOCKSITEADDRESS,NARRATIVE,LATITUDE,LONGITUDE,CITY,STATE,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
741341,9131388,9/13/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:43 AM,900 B/O FRENCH ST NW,NO NARRATIVE IS AVAILABLE.,38.913339548268,-77.0249808617666,WASHINGTON,DC,2,2C,2C01,THIRD,307,7,NONE,NONE,NONE,NONE
741343,9131385,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:43 AM,4400 B/O ARKANSAS AVE NW,NO NARRATIVE IS AVAILABLE.,38.9445199889834,-77.0319115814827,WASHINGTON,DC,4,4C,4C03,FOURTH,404,18,NONE,NONE,NONE,NONE
741345,9131414,9/13/2009 12:00:00 AM,UNK,ROBBERY,F&V,9/15/2009 7:03:43 AM,L ST NE & NORTH CAPITOL ST,NO NARRATIVE IS AVAILABLE.,38.9037304789896,-77.0090664597676,WASHINGTON,DC,6,6C,6C03,FIRST,101,8,SURSUM CORDA,SURSUM CORDA,SURSUM CORDA,NOMA BID
741347,9131399,9/13/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:43 AM,1700 B/O CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118670404811,-77.0399190469888,WASHINGTON,DC,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
741348,9131386,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,300 B/O 15TH ST NE,NO NARRATIVE IS AVAILABLE.,38.8941435711073,-76.9836457189765,WASHINGTON,DC,6,6A,6A04,FIRST,103,25,NONE,NONE,NONE,NONE
741351,9130346,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,3100 B/O V ST NE,NO NARRATIVE IS AVAILABLE.,38.9187071488246,-76.9625332736633,WASHINGTON,DC,5,5B,5B09,FIFTH,503,24,NONE,NONE,NONE,NONE
741353,9131419,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,6TH ST NE & PENN ST NE,NO NARRATIVE IS AVAILABLE.,38.9096129679135,-76.9958420273765,WASHINGTON,DC,5,5B,5B06,FIFTH,504,23,NONE,NONE,NONE,NONE
741355,9131426,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:43 AM,2500 B/O P ST NW,NO NARRATIVE IS AVAILABLE.,38.9093807869826,-77.0541354460336,WASHINGTON,DC,2,2E,2E06,SECOND,206,4,NONE,NONE,NONE,NONE
741356,9131427,9/13/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:43 AM,5200 B/O WISCONSIN AVE NW,NO NARRATIVE IS AVAILABLE.,38.958534264488,-77.0845872863257,WASHINGTON,DC,3,3E,3E03,SECOND,202,11,NONE,NONE,NONE,NONE
741364,9131358,9/13/2009 12:00:00 AM,UNK,ADW,GUN,9/15/2009 7:03:43 AM,4200 B/O BLAINE ST NE,NO NARRATIVE IS AVAILABLE.,38.8918913029302,-76.9414128142731,WASHINGTON,DC,7,7D,7D05,SIXTH,603,32,NONE,NONE,NONE,NONE
741366,9131430,9/13/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:43 AM,3700 B/O ALABAMA AVE SE,NO NARRATIVE IS AVAILABLE.,38.8649876132638,-76.9529750825686,WASHINGTON,DC,7,7B,7B06,SIXTH,606,35,NONE,NONE,NONE,NONE
741373,9131404,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,800 B/O 52ND ST NE,NO NARRATIVE IS AVAILABLE.,38.9006866045507,-76.925870836869,WASHINGTON,DC,7,7C,7C04,SIXTH,602,31,NONE,NONE,NONE,NONE
741375,9131446,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,1500 B/O CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118714122528,-77.0355336431523,WASHINGTON,DC,2,2B,2B04,SECOND,208,6,NONE,NONE,NONE,NONE
741383,9131440,9/13/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,300 B/O NORTH CAROLINA AVE SE,NO NARRATIVE IS AVAILABLE.,38.8853662170552,-77.0012321110561,WASHINGTON,DC,6,6B,6B01,FIRST,105,26,NONE,NONE,NONE,CAPITOL HILL BID
741385,9131445,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:43 AM,2100 B/O 15TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9185415759376,-77.0345993366455,WASHINGTON,DC,1,1B,1B04,THIRD,305,6,NONE,NONE,NONE,NONE
741391,9131484,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:43 AM,10TH ST NW & MASSACHUSETTS AVE NW,NO NARRATIVE IS AVAILABLE.,38.9035789045269,-77.0259836601521,WASHINGTON,DC,2,2F,2F06,FIRST,101,8,NONE,NONE,NONE,NONE
741392,9131459,9/13/2009 12:00:00 AM,UNK,THEFT,BICYCLE,9/15/2009 7:03:43 AM,,NO NARRATIVE IS AVAILABLE.,0,0,,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
741393,9131447,9/13/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,2300 B/O PARK PL SE,NO NARRATIVE IS AVAILABLE.,38.8715251078736,-76.9714387744384,WASHINGTON,DC,8,8A,8A01,SIXTH,607,34,NONE,NONE,NONE,NONE
741396,9131473,9/13/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:43 AM,1300 B/O U ST NW,NO NARRATIVE IS AVAILABLE.,38.9169995439792,-77.0306792215251,WASHINGTON,DC,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
741406,9131485,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,900 B/O 9TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9014653130943,-77.0240194834481,WASHINGTON,DC,2,2F,2F06,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741426,9131425,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,3300 B/O ELY PL SE,NO NARRATIVE IS AVAILABLE.,38.8836340507687,-76.9586466904082,WASHINGTON,DC,7,7A,7A03,SIXTH,603,32,NONE,NONE,NONE,NONE
741431,9131498,9/13/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:43 AM,4300 B/O MILITARY RD NW,NO NARRATIVE IS AVAILABLE.,38.9610169122506,-77.0845494889578,WASHINGTON,DC,3,3E,3E04,SECOND,202,11,NONE,NONE,NONE,NONE
741445,9131514,9/13/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,500 B/O 21ST ST NW,NO NARRATIVE IS AVAILABLE.,38.8966874380175,-77.0466632392299,WASHINGTON,DC,2,2A,2A06,SECOND,207,5,NONE,NONE,NONE,NONE
741446,9131502,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,300 B/O TENNESSEE AVE NE,NO NARRATIVE IS AVAILABLE.,38.8938765399973,-76.9868514234336,WASHINGTON,DC,6,6A,6A05,FIRST,103,25,NONE,NONE,NONE,NONE
741447,9131506,9/13/2009 12:00:00 AM,UNK,ROBBERY,SNATCH,9/15/2009 7:03:45 AM,1900 B/O 1ST ST NE,NO NARRATIVE IS AVAILABLE.,38.9166365519445,-77.0065455772724,WASHINGTON,DC,5,5C,5C06,FIFTH,501,21,NONE,NONE,NONE,NONE
741449,9131436,9/13/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,3600 B/O 16TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9371146918586,-77.0364480539517,WASHINGTON,DC,1,1D,1D02,THIRD,301,2,NONE,NONE,NONE,NONE
741455,9131523,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:45 AM,1300 B/O NEWTON ST NW,NO NARRATIVE IS AVAILABLE.,38.9324817003054,-77.0317995092893,WASHINGTON,DC,1,1A,1A05,THIRD,302,2,NONE,NONE,NONE,NONE
741461,9131525,9/13/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:45 AM,1400 B/O M ST NW,NO NARRATIVE IS AVAILABLE.,38.9056464047923,-77.0334909711138,WASHINGTON,DC,2,2F,2F03,THIRD,307,8,NONE,NONE,NONE,DOWNTOWN BID
741462,9131526,9/13/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,4200 B/O NANNIE HELEN BURROUGHS AVE NE,NO NARRATIVE IS AVAILABLE.,38.9016262353907,-76.9417789893041,WASHINGTON,DC,7,7C,7C04,SIXTH,602,31,NONE,NONE,NONE,NONE
741471,9131507,9/13/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:45 AM,3900 B/O SOUTHERN AVE SE,NO NARRATIVE IS AVAILABLE.,38.8628237269533,-76.9479773182155,WASHINGTON,DC,7,7B,7B06,SIXTH,606,35,NONE,NONE,NONE,NONE
741476,9131533,9/13/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:45 AM,6100 B/O BANKS PL NE,NO NARRATIVE IS AVAILABLE.,38.8919680288445,-76.9129798546115,WASHINGTON,DC,7,7C,7C05,SIXTH,602,31,NONE,NONE,NONE,NONE
741485,9131225,9/13/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:45 AM,5000 B/O WEAVER TER NW,NO NARRATIVE IS AVAILABLE.,38.9309248151612,-77.1004548494478,WASHINGTON,DC,3,3D,3D04,SECOND,205,13,NONE,NONE,NONE,NONE
741486,9131503,9/13/2009 12:00:00 AM,UNK,ROBBERY,FEAR,9/15/2009 7:03:45 AM,1600 B/O COLUMBIA RD NW,NO NARRATIVE IS AVAILABLE.,38.9257111972402,-77.0378376396627,WASHINGTON,DC,1,1C,1C06,THIRD,303,2,COLUMBIA RD NW & EUCLID ST NW,COLUMBIA RD NW & EUCLID ST NW,NONE,NONE
741488,9131561,9/13/2009 12:00:00 AM,UNK,ADW,GUN,9/15/2009 7:03:45 AM,4000 B/O 3RD ST SE,NO NARRATIVE IS AVAILABLE.,38.8287044512608,-77.0020748023386,WASHINGTON,DC,8,8D,8D03,SEVENTH,706,39,NONE,NONE,NONE,NONE
741493,9131036,9/12/2009 12:00:00 AM,EVN,ROBBERY,GUN,9/15/2009 7:03:45 AM,1200 B/O HALF ST SE,NO NARRATIVE IS AVAILABLE.,38.8755591990899,-77.0074619482504,WASHINGTON,DC,6,6D,6D07,FIRST,105,27,NONE,NONE,NONE,CAPITOL RIVERFRONT BID
741507,9131558,9/13/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:45 AM,700 B/O JEFFERSON ST NW,NO NARRATIVE IS AVAILABLE.,38.9552823011994,-77.0231236612628,WASHINGTON,DC,4,4D,4D04,FOURTH,403,18,NONE,NONE,NONE,NONE
741512,9131539,9/13/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:45 AM,4400 B/O POLK ST NE,NO NARRATIVE IS AVAILABLE.,38.909621707339,-76.9399930619809,WASHINGTON,DC,7,7D,7D03,SIXTH,601,29,NONE,NONE,NONE,NONE
741519,9131594,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:45 AM,2900 B/O 2ND ST SE,NO NARRATIVE IS AVAILABLE.,38.8473568348095,-77.0055046126532,WASHINGTON,DC,8,8C,8C04,SEVENTH,705,39,NONE,NONE,NONE,NONE
741522,9131553,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:45 AM,200 B/O 51ST ST NE,NO NARRATIVE IS AVAILABLE.,38.8928396969847,-76.9291352349078,WASHINGTON,DC,7,7C,7C03,SIXTH,602,31,NONE,NONE,50TH ST NE,NONE
741527,9127558,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:45 AM,2700 B/O MARTIN LUTHER KING JR AVE SE,NO NARRATIVE IS AVAILABLE.,38.8482046602204,-76.9959910996987,WASHINGTON,DC,8,8C,8C03,SEVENTH,703,NONE,NONE,NONE,NONE,NONE
741529,9131543,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:45 AM,39TH ST NW & CATHEDRAL AVE NW,NO NARRATIVE IS AVAILABLE.,38.92901905376,-77.0770517874743,,,3,3B,3B04,SECOND,204,14,NONE,NONE,NONE,NONE
741531,9131591,9/14/2009 12:00:00 AM,UNK,ADW,GUN,9/15/2009 7:03:45 AM,EASTERN AVE NE & SHERIFF RD NE,NO NARRATIVE IS AVAILABLE.,38.9039987547522,-76.9235987827056,,,7,7C,7C04,SIXTH,602,31,NONE,NONE,NONE,NONE
741538,9131610,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:45 AM,1800 B/O 8TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9148304233646,-77.0229433521096,WASHINGTON,DC,1,1B,1B01,THIRD,305,3,NONE,NONE,NONE,NONE
741542,9131601,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:46 AM,100 B/O 7TH ST SE,NO NARRATIVE IS AVAILABLE.,38.8881362095241,-76.9961743569936,WASHINGTON,DC,6,6B,6B02,FIRST,106,26,NONE,NONE,NONE,NONE
741553,9131625,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:46 AM,12TH ST NW & H ST NW,NO NARRATIVE IS AVAILABLE.,38.8998115540597,-77.0280805289398,WASHINGTON,DC,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741557,9131590,9/13/2009 12:00:00 AM,UNK,ROBBERY,F&V,9/15/2009 7:03:46 AM,500 B/O T ST NW,NO NARRATIVE IS AVAILABLE.,38.9157237555056,-77.0192757848287,WASHINGTON,DC,1,1B,1B01,THIRD,305,3,NONE,NONE,NONE,NONE
741559,9108681,7/31/2009 12:00:00 AM,UNK,SEX ABUSE,ADULT 1ST,9/15/2009 7:03:46 AM,THOMAS CIRCLE,"TO PROTECT THE VICTIM'S PRIVACY, THE NARRATIVE IS NOT AVAILABLE.",38.9056369770023,-77.0319736644613,WASHINGTON,DC,2,2F,2F03,THIRD,307,8,NONE,NONE,NONE,DOWNTOWN BID
741565,9102765,7/21/2009 12:00:00 AM,UNK,SEX ABUSE,ADULT 1ST,9/15/2009 7:03:46 AM,2800 B/O JASPER RD SE,"TO PROTECT THE VICTIM'S PRIVACY, THE NARRATIVE IS NOT AVAILABLE.",38.8517737986085,-76.9867817759164,WASHINGTON,DC,8,8E,8E01,SEVENTH,704,38,NONE,NONE,NONE,NONE
741569,9131632,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:46 AM,1600 B/O R ST NW,NO NARRATIVE IS AVAILABLE.,38.9126041755082,-77.037542430347,WASHINGTON,DC,2,2B,2B04,SECOND,208,6,NONE,NONE,NONE,NONE
741578,9131647,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:46 AM,4400 B/O 1ST ST NE,NO NARRATIVE IS AVAILABLE.,38.9432233446826,-77.0058696054248,WASHINGTON,DC,5,5C,5C12,FOURTH,405,19,NONE,NONE,NONE,NONE
741579,9131643,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:46 AM,2900 B/O CONNECTICUT AVE NW,NO NARRATIVE IS AVAILABLE.,38.9285655703354,-77.0544413588303,WASHINGTON,DC,3,3C,3C03,SECOND,204,15,NONE,NONE,NONE,NONE
741582,9131642,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:46 AM,1500 B/O RHODE ISLAND AVE NW,NO NARRATIVE IS AVAILABLE.,38.9076863139384,-77.0353181195334,WASHINGTON,DC,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
741586,9131654,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:46 AM,1200 B/O 4TH ST SW,NO NARRATIVE IS AVAILABLE.,38.8755567102574,-77.0175564655578,WASHINGTON,DC,6,6D,6D05,FIRST,104,9,NONE,NONE,NONE,NONE
741589,9131645,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:46 AM,1200 B/O ASPEN ST NW,NO NARRATIVE IS AVAILABLE.,38.9722632123767,-77.0290805056889,WASHINGTON,DC,4,4A,4A03,FOURTH,402,17,NONE,NONE,NONE,NONE
741590,9131669,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:46 AM,1400 B/O SHERIDAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9661353123587,-77.0349015395102,WASHINGTON,DC,4,4A,4A05,FOURTH,402,17,NONE,NONE,NONE,NONE
741591,9131659,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:46 AM,1000 B/O V ST NW,NO NARRATIVE IS AVAILABLE.,38.9181105305417,-77.0265132892493,WASHINGTON,DC,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
741592,9131671,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:46 AM,1900 B/O SUNDERLAND PL NW,NO NARRATIVE IS AVAILABLE.,38.9079035057067,-77.0442310128403,WASHINGTON,DC,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,NONE
741594,9093407,6/26/2009 12:00:00 AM,UNK,SEX ABUSE,CHILD 1ST,9/15/2009 7:03:46 AM,200 B/O RHODE ISLAND AVE NW,"TO PROTECT THE VICTIM'S PRIVACY, THE NARRATIVE IS NOT AVAILABLE.",38.9147171965139,-77.0149851310962,WASHINGTON,DC,5,5C,5C03,FIFTH,501,21,NONE,NONE,NONE,NONE
741598,9095136,7/7/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:47 AM,2600 B/O DOUGLASS RD SE,NO NARRATIVE IS AVAILABLE.,38.8569621141509,-76.9880421030757,WASHINGTON,DC,8,8A,8A06,SEVENTH,703,37,NONE,NONE,NONE,NONE
741599,9131657,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:47 AM,1800 B/O T ST NW,NO NARRATIVE IS AVAILABLE.,38.9155744536211,-77.0425407556464,WASHINGTON,DC,2,2B,2B08,SECOND,208,6,NONE,NONE,NONE,NONE
741601,9131672,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,4900 B/O FOOTE ST NE,NO NARRATIVE IS AVAILABLE.,38.8970380916337,-76.9307105057502,WASHINGTON,DC,7,7C,7C01,SIXTH,602,31,NONE,NONE,NONE,NONE
741603,9131675,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:47 AM,5100 B/O YUMA ST NW,NO NARRATIVE IS AVAILABLE.,38.9461255807568,-77.100824141691,WASHINGTON,DC,3,3D,3D03,SECOND,205,13,NONE,NONE,NONE,NONE
741605,9131691,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,4900 B/O NORTH CAPITOL ST,NO NARRATIVE IS AVAILABLE.,38.9502871126626,-77.0088472079387,WASHINGTON,DC,5,5A,5A01,FOURTH,405,19,NONE,NONE,NONE,NONE
741607,9131681,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:47 AM,2900 B/O NEWARK ST NW,NO NARRATIVE IS AVAILABLE.,38.9342773377606,-77.0597562852139,WASHINGTON,DC,3,3C,3C05,SECOND,204,15,NONE,NONE,NONE,NONE
741609,9131686,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:47 AM,1600 B/O MORRIS RD SE,NO NARRATIVE IS AVAILABLE.,38.8571302849433,-76.9815224047241,WASHINGTON,DC,8,8B,8B04,SEVENTH,701,37,NONE,NONE,NONE,NONE
741611,9131651,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,1600 B/O 28TH PL SE,NO NARRATIVE IS AVAILABLE.,38.8701108140432,-76.966749330811,WASHINGTON,DC,7,7B,7B02,SIXTH,607,34,NONE,NONE,NONE,NONE
741612,9131696,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,100 B/O WEBSTER ST NE,NO NARRATIVE IS AVAILABLE.,38.9440873455309,-77.0047716580868,WASHINGTON,DC,5,5C,5C12,FOURTH,405,19,NONE,NONE,NONE,NONE
741618,9131702,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,6400 B/O EASTERN AVE NE,NO NARRATIVE IS AVAILABLE.,38.9676348000297,-77.0049376673684,WASHINGTON,DC,4,4B,4B07,FOURTH,402,19,NONE,NONE,NONE,NONE
741622,9131697,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:47 AM,3000 B/O 15TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9278660224212,-77.0358475905428,WASHINGTON,DC,1,1A,1A03,THIRD,302,2,COLUMBIA RD NW,COLUMBIA RD NW,COLUMBIA RD NW,NONE
741626,9131694,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:47 AM,6800 B/O LAUREL ST NW,NO NARRATIVE IS AVAILABLE.,38.9719921614239,-77.0145145933363,WASHINGTON,DC,4,4B,4B07,FOURTH,401,17,NONE,NONE,NONE,NONE
741627,9131668,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:47 AM,800 B/O EMERSON ST NW,NO NARRATIVE IS AVAILABLE.,38.9497722891514,-77.0245964219753,WASHINGTON,DC,4,4D,4D06,FOURTH,403,18,NONE,NONE,NONE,NONE
741633,9131689,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:47 AM,1700 B/O I ST NW,NO NARRATIVE IS AVAILABLE.,38.901336337265,-77.0405727950683,WASHINGTON,DC,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
741634,9131715,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:47 AM,200 B/O RIGGS RD NE,NO NARRATIVE IS AVAILABLE.,38.9563211531914,-77.0027574151739,WASHINGTON,DC,4,4B,4B08,FOURTH,402,19,NONE,NONE,NONE,NONE
741636,9131709,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:47 AM,4700 B/O 1ST ST SW,NO NARRATIVE IS AVAILABLE.,38.8227453063939,-77.0055142312757,WASHINGTON,DC,8,8D,8D03,SEVENTH,706,39,NONE,NONE,NONE,NONE
741637,9131731,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:47 AM,1100 B/O NEW JERSEY AVE NW,NO NARRATIVE IS AVAILABLE.,38.9055041573685,-77.014847656801,WASHINGTON,DC,6,6C,6C02,FIRST,101,8,NONE,NONE,NONE,NONE
741638,9131712,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:47 AM,6000 B/O 13TH PL NW,NO NARRATIVE IS AVAILABLE.,38.9636676307331,-77.0308409453545,WASHINGTON,DC,4,4A,4A05,FOURTH,402,17,NONE,NONE,NONE,NONE
741639,9131652,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:47 AM,2100 B/O BRANCH AVE SE,NO NARRATIVE IS AVAILABLE.,38.8638217189894,-76.958922823898,WASHINGTON,DC,7,7B,7B04,SIXTH,606,35,NONE,NONE,NONE,NONE
741641,9131690,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:47 AM,1700 B/O I ST NW,NO NARRATIVE IS AVAILABLE.,38.901336337265,-77.0405727950683,WASHINGTON,DC,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
741643,9131718,9/14/2009 12:00:00 AM,UNK,BURGLARY,1,9/15/2009 7:03:47 AM,2100 B/O LINCOLN RD NE,NO NARRATIVE IS AVAILABLE.,38.9199925992107,-77.0061271504461,WASHINGTON,DC,5,5C,5C06,FIFTH,501,21,NONE,NONE,NONE,NONE
741656,9131740,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:47 AM,4500 B/O IOWA AVE NW,NO NARRATIVE IS AVAILABLE.,38.9456153875198,-77.029029260786,WASHINGTON,DC,4,4C,4C05,FOURTH,404,18,NONE,NONE,NONE,NONE
741662,9131730,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:47 AM,1300 B/O CONGRESS ST SE,NO NARRATIVE IS AVAILABLE.,38.842416917249,-76.9864341978402,WASHINGTON,DC,8,8E,8E02,SEVENTH,705,38,NONE,NONE,NONE,NONE
741665,9131741,9/14/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:47 AM,300 B/O U ST NE,NO NARRATIVE IS AVAILABLE.,38.9169957944253,-77.0013011945264,WASHINGTON,DC,5,5C,5C05,FIFTH,501,21,RHODE ISLAND AVE NE,RHODE ISLAND AVE NE,NONE,NONE
741668,9131754,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:47 AM,1100 B/O K ST NW,NO NARRATIVE IS AVAILABLE.,38.9025226191414,-77.0275602007814,WASHINGTON,DC,2,2F,2F06,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741671,9131774,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:47 AM,100 B/O UPSAL ST SE,NO NARRATIVE IS AVAILABLE.,38.8379844655146,-77.0035864731238,WASHINGTON,DC,8,8C,8C07,SEVENTH,705,39,NONE,NONE,NONE,NONE
741679,9131748,9/14/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:47 AM,2800 B/O CONNECTICUT AVE NW,NO NARRATIVE IS AVAILABLE.,38.9273796074473,-77.0537512350905,WASHINGTON,DC,3,3C,3C02,SECOND,204,15,NONE,NONE,NONE,NONE
741680,9131772,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:47 AM,3800 B/O GEORGIA AVE NW,NO NARRATIVE IS AVAILABLE.,38.9381486763106,-77.0245833286279,WASHINGTON,DC,4,4C,4C06,FOURTH,404,18,NONE,NONE,NONE,NONE
741682,9131747,9/14/2009 12:00:00 AM,UNK,BURGLARY,ATTEMPT,9/15/2009 7:03:43 AM,200 B/O KENTUCKY AVE SE,NO NARRATIVE IS AVAILABLE.,38.8861213203568,-76.9871543282568,WASHINGTON,DC,6,6B,6B08,FIRST,107,26,NONE,NONE,NONE,NONE
741685,9131783,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:43 AM,2400 B/O 20TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9213649713953,-77.0469718582178,WASHINGTON,DC,1,1C,1C02,THIRD,303,1,NONE,NONE,NONE,NONE
